image_id,center_lng,center_lat,nadir_lng,nadir_lat,corner1_lng,corner1_lat,corner2_lng,corner2_lat,corner3_lng,corner3_lat,corner4_lng,corner4_lat,altitude,lens_size,frame_width,frame_height,taken_utc,mission_name,spacecraft,camera_dir,orbit_num,image_page,image_link,kml_link,schools
"52597","-59.0187657","9.5264836","-58.6394584","12.0614055","-58.1861511","11.2160982","-59.6443803","11.1870982","","","","","45.084","6","0.000","43.375","2012-04-05 01:47:26.927","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26732","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26733","","Frontier Trail Middle School"
"52598","-59.0151","9.3097","-58.6362","11.8436","-58.1833","10.9986","-59.6399","10.9696","","","","","45.067","6","0.000","43.359","2012-04-05 01:47:31","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26736","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26737","","Ben Franklin Academy"
"52599","-58.9953","8.1381","-58.6183","10.6675","-58.1679","9.8248","-59.616","9.7958","","","","","44.977","6","0.000","43.268","2012-04-05 01:47:53","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26740","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26741","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"52600","-58.9836297","7.4469589","-58.6072264","9.9743622","-58.1588231","9.1323622","-59.6024363","9.1033622","","","","","44.926","6","0.000","43.221","2012-04-05 01:48:05.967","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26744","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26745","","Holland Middle School"
"52601","-58.9806732","7.2718684","-58.6045984","9.7989432","-58.1565236","8.9569432","-59.5988228","8.9279432","","","","","44.913","6","0.000","43.203","2012-04-05 01:48:09.252","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26748","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26749","","Oliver Homeschool,Stardust Junior Astronomy Club"
"52602","-58.4742","-27.5917","-58.061","-25.0715","-57.5708","-25.9096","-59.1415","-25.9366","","","","","44.418","6","0.000","42.834","2012-04-05 01:59:01","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26752","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26753","","UH-Victoria"
"52603","-58.314","-37.743","-57.851","-35.179","-57.295","-36.029","-59.068","-36.058","","","","","45.036","6","0.000","43.470","2012-04-05 02:02:10","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26756","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26757","","Ben Franklin Academy"
"52604","-58.2960693","-38.8128651","-57.8251001","-36.2438805","-57.2611309","-37.0958805","-59.0620231","-37.1248805","","","","","45.120","6","0.000","43.548","2012-04-05 02:02:29.923","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26760","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26761","","Our Lady of Perpetual Help Catholic School"
"52605","-58.0158","-52.1524","-57.423","-49.4922","-56.687","-50.369","-59.0092","-50.405","","","","","46.473","6","0.000","44.899","2012-04-05 02:06:38","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26764","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26765","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"52606","-57.8411364","-58.0523676","-57.1614344","-55.3432868","-56.2974218","-56.233057","-59.0067702","-56.273057","","","","","47.229","6","0.000","45.643","2012-04-05 02:08:27.702","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26768","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26769","","Gymnasium Schloß Neuhaus"
"52608","-57.3801988","-67.9723679","-56.4717316","-65.1662844","-55.2232306","-66.0785011","-59.0570835","-66.1317178","","","","","48.690","6","0.000","47.100","2012-04-05 02:11:32.167","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26772","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26773","","Lyndon B Johnson High School"
"52609","-56.7795","-74.5725","-55.6225","-71.6955","-53.845","-72.618","-59.171","-72.6885","","","","","49.772","6","0.000","48.173","2012-04-05 02:13:35","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26776","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26777","","Waterville Valley Academy"
"52610","-56.7657","-74.6799","-55.6039","-71.8017","-53.8142","-72.7244","-59.1738","-72.7951","","","","","49.790","6","0.000","48.188","2012-04-05 02:13:37","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26780","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26781","","Zespol Szkol nr 10"
"52612","-55.9477","-79.1896","-54.5621","-76.257","-52.0528","-77.181","-59.3491","-77.2753","","","","","50.570","6","0.000","48.952","2012-04-05 02:15:01","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=28510","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=28511","","Poinciana Elementary School"
"52613","-55.9334","-79.2432","-54.5452","-76.31","-52.0236","-77.234","-59.3522","-77.3286","","","","","50.580","6","0.000","48.967","2012-04-05 02:15:02","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=28514","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=28515","","Waterville Valley Academy"
"52614","-55.063735","-81.81968","-53.5747","-78.853645","-50.31867","-79.772635","-59.53626","-79.88966","","","","","51.038","6","0.000","49.411","2012-04-05 02:15:50.05","MoonKAM Live","Ebb","forward","1269"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26784","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26785","","Stewart Elementary"
"52616","-62.9434","65.9774","-61.2957","62.6141","-64.1108","63.667","-60.2198","63.7497","","","","","52.478","6","0.000","52.302","2012-04-05 03:25:11","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26788","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26789","","Zespol Szkol nr 10"
"52617","-62.5872731","63.5726939","-61.1163439","60.237791","-63.6860789","61.287791","-60.125294","61.3616204","","","","","52.029","6","0.000","51.841","2012-04-05 03:25:55.853","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26792","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26793","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach,Szkołą Podstawowa im.Tony'ego Halika w Górznej"
"52618","-62.5762282","63.4914458","-61.1107458","60.157602","-63.6729158","61.207602","-60.122268","61.2811288","","","","","52.014","6","0.000","51.826","2012-04-05 03:25:57.366","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26796","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26797","","Brinton Elementary School,Heritage Middle School,Ralph McCall School,Remington Middle School"
"52619","-62.5674463","63.4268447","-61.1062947","60.093843","-63.6624497","61.143843","-60.119862","61.2171292","","","","","52.002","6","0.000","51.813","2012-04-05 03:25:58.569","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26800","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26801","","Ardross Primary School,Rockvale Elementary "
"52620","-62.5500034","63.2956496","-61.0973496","59.9641566","-63.6414824","61.0141566","-60.1150734","61.0869538","","","","","51.978","6","0.000","51.788","2012-04-05 03:26:01.014","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26804","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26805","","IC Visconti,Moravian Academy Lower School,Stone Middle School"
"52621","-62.4933475","62.85554","-61.06779","59.5281525","-63.57251","60.5781525","-60.0994725","60.6493075","","","","","51.896","6","0.000","51.704","2012-04-05 03:26:09.225","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26808","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26809","","Latin School of Chicago"
"52622","-62.1705","60.0773","-60.8981","56.7829","-63.1812","57.8269","-60.0084","57.8917","","","","","51.388","6","0.000","51.205","2012-04-05 03:27:01","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26812","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26813","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"52623","-61.8044","56.1562","-60.6994","52.9076","-62.73","53.9442","-59.9008","53.9998","","","","","50.688","6","0.000","50.474","2012-04-05 03:28:14","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26816","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26817","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"52624","-61.1522","45.9936","-60.3232","42.8614","-61.9161","43.8728","-59.686","43.9138","","","","","48.986","6","0.000","48.735","2012-04-05 03:31:23","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26820","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26821","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"52625","-60.7912","37.4382","-60.0974","34.3944","-61.4652","35.384","-59.5454","35.417","","","","","47.711","6","0.000","47.451","2012-04-05 03:34:02","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26824","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26825","","Ban Tung Yang Hua Fai Wittaya"
"52626","-60.2605464","17.7511636","-59.7219098","14.8683148","-60.8217586","15.8147392","-59.2744854","15.8377392","","","","","45.468","6","0.000","45.135","2012-04-05 03:40:07.878","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26828","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26829","","Notre Dame School "
"52627","-60.0564862","6.7986766","-59.5516544","3.973013","-60.5934862","4.904013","-59.1256544","4.9248448","","","","","44.711","6","0.000","44.340","2012-04-05 03:43:31.682","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26832","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26833","","William H. Lincoln School"
"52628","-57.6785762","-76.139895","-54.228657","-79.3056144","-60.4798726","-78.2858542","-52.2937894","-78.1906552","","","","","51.191","6","0.000","50.629","2012-04-05 04:09:32.398","MoonKAM Live","Ebb","backward","1270"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=28570","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=28571","","East Cobb Middle School"
"52630","-63.5446","63.3881","-62.7463","66.3953","-61.4176","65.4136","-65.4645","65.3125","","","","","53.263","6","0.000","51.227","2012-04-05 05:17:33","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26836","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26837","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"52631","-63.5173048","63.1781678","-62.7226174","66.1829594","-61.4063608","65.2016608","-65.418339","65.101765","","","","","53.223","6","0.000","51.191","2012-04-05 05:17:37.014","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26840","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26841","","Kenneth Cooper Middle School"
"52632","-61.6458","33.2114","-61.1849","35.9119","-60.6014","35.0156","-62.4612","34.9733","","","","","48.059","6","0.000","46.206","2012-04-05 05:27:07","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26844","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26845","","Ban Tung Yang Hua Fai Wittaya"
"52633","-61.2745655","18.731065","-60.874605","21.331907","-60.3857235","20.4669465","-61.9514075","20.431986","","","","","46.244","6","0.000","44.487","2012-04-05 05:31:40.395","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26848","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26849","","Holland Middle School"
"52634","-61.0086594","4.6067178","-60.6346594","7.145531","-60.1868462","6.3001244","-61.626066","6.2701244","","","","","45.061","6","0.000","43.379","2012-04-05 05:36:05.934","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26852","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26853","","Oliver Homeschool"
"52635","-60.9809664","2.9666768","-60.6086368","5.500336","-60.1626368","4.6570064","-61.5949664","4.6270064","","","","","44.963","6","0.000","43.290","2012-04-05 05:36:36.704","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26856","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26857","","Oliver Homeschool"
"52637","-60.7375848","-12.7277665","-60.3605329","-10.2137665","-59.9115329","-11.0507665","-61.3516367","-11.0787665","","","","","44.464","6","0.000","42.856","2012-04-05 05:41:30.519","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26860","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26861","","Andover Central Middle School"
"52638","-60.347437","-37.1814331","-59.8884681","-34.6004642","-59.3318429","-35.4561205","-61.1023748","-35.4871205","","","","","45.314","6","0.000","43.723","2012-04-05 05:49:06.563","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26864","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26865","","Holy Trinity Homeschool Co-op"
"52639","-56.417","-82.4325","-55.0381","-79.4492","-51.5086","-80.3644","-61.3395","-80.4978","","","","","51.271","6","0.000","49.648","2012-04-05 06:03:09","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26868","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26869","","Zespol Szkol Miejskich nr 3"
"52640","-56.2464625","-82.7120375","-54.879025","-79.72508","-51.2253575","-80.6388125","-61.3599","-80.7761925","","","","","51.320","6","0.000","49.722","2012-04-05 06:03:14.225","MoonKAM Live","Ebb","forward","1271"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26872","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26873","","Kent Place School"
"52641","-69.2733191","82.2485486","-69.2196287","82.1968849","-73.8262517","81.0935219","-77.7954996","83.0935041","-62.9527101","83.3739027","-62.7272492","81.3025575","56.348","6","62.809","52.667","2012-04-05 07:06:06.637","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26876","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26877","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52641","Andover Central Middle School,Crestview Elementary,Evangelical Christian Academy,Gimnazjum im. Jana Pawła II w ZS w Stróżówce,Gladstone Elementary School,II LO im ks J. Twardowskiego,Maplewood Middle School,Stanly Academy, Early College, North Stanly Middle School, Richfield Elementary,Step By step School,St. Mark's Lutheran School K-8,the evergreen school ,UCSD"
"52642","-63.559165","63.7059657","-63.554165","63.657149","-65.2148473","62.7095991","-65.5815968","64.643149","-61.7230163","64.7145156","-61.7260163","62.7737824","52.802","6","58.830","49.273","2012-04-05 07:11:58.167","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26880","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26881","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52642","Andover Central Middle School,Ardross Primary School,CELTIC Academy (new math and science academy for gifted students in our school system),Fernando R.Rodriguez School,II LO im ks J. Twardowskiego,Liceo Los Robles School,Liceum Ogólnokształcące,N´cucleo de Astronomia IFCE - Campus Juazeiro do Norte,Planetarium im. Wl. Dziewulskiego,UCSD,Webb Elementary (Public School Number 22)"
"52643","-63.163333","58.692614","-63.160333","58.645614","-64.5719804","57.7201664","-64.834047","59.6213378","-61.6245142","59.6807854","-61.6285142","57.7738902","51.883","6","57.797","48.418","2012-04-05 07:13:32.762","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26884","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26885","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52643","Ardross Primary School"
"52644","-63.138574","58.317692","-63.135574","58.270692","-64.5309512","57.3466592","-64.788066","59.2457084","-61.6181476","59.3037412","-61.6221476","57.3996756","51.815","6","57.721","48.348","2012-04-05 07:13:39.836","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26888","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26889","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52644","Amistad Elementary School,BASIS Oro Valley,Planetarium im. Wl. Dziewulskiego,UCSD"
"52645","-62.1555248","32.6825168","-62.1545248","32.6415168","-62.9843824","31.8018976","-63.072192","33.553136","-61.2838576","33.5843264","-61.2828576","31.8327072","47.735","6","53.121","44.513","2012-04-05 07:21:41.904","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26892","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26893","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52645","IES Luis Barahona de Soto"
"52646","-62.0171","26.4383","-62.0161","26.3983","-62.7866","25.5732","-62.8607","27.2955","-61.2126","27.3245","-61.2097","25.6013","46.952","6","52.247","43.765","2012-04-05 07:23:39","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26896","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26897","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52646","Excelsior Springs Middle School"
"52647","-61.916593","21.3461069","-61.915593","21.3076662","-62.6498302","20.4931069","-62.7158302","22.1942255","-61.1529151","22.2222255","-61.1493558","20.5191069","46.391","6","51.619","43.244","2012-04-05 07:25:14.407","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26900","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26901","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52647","Webster City Middle School"
"52648","-61.7536","12.181","-61.7526","12.1446","-62.4424","11.3436","-62.4984","13.015","-61.0408","13.041","-61.0338","11.3686","45.567","6","50.700","42.467","2012-04-05 07:28:06","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26904","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26905","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52648","Excelsior Springs Middle School,UCSD"
"52649","-61.6115677","3.5666355","-61.6115677","3.5316355","-62.2805677","2.7403502","-62.329853","4.3916355","-60.9232824","4.4166355","-60.9142824","2.7643502","45.021","6","50.088","41.951","2012-04-05 07:30:47.147","MoonKAM Live","Ebb","nadir","1272"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26908","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26909","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=52649","Oliver Homeschool,UCSD"
"52651","-68.118093","74.0587706","-67.2323444","77.2031124","-64.648966","76.1991124","-71.929638","76.0097706","","","","","55.358","6","0.000","53.283","2012-04-05 09:01:15.226","MoonKAM Live","Ebb","forward","1273"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26912","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26913","","Kent Place School"
"52652","-63.4672603","23.326843","-63.0523741","25.9706723","-62.5375448","25.0926723","-64.1830327","25.0547292","","","","","47.001","6","0.000","45.199","2012-04-05 09:17:20.569","MoonKAM Live","Ebb","forward","1273"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26916","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26917","","BASIS Oro Valley"
"52653","-63.187689","10.4368548","-62.806689","13.0141926","-62.3433512","12.1565237","-63.8280268","12.1235237","","","","","45.756","6","0.000","44.015","2012-04-05 09:21:23.311","MoonKAM Live","Ebb","forward","1273"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26920","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26921","","Oliver Homeschool"
"52654","-63.133395","7.5466535","-62.7561555","10.113893","-62.299916","9.2596535","-63.763874","9.2276535","","","","","45.543","6","0.000","43.816","2012-04-05 09:22:17.605","MoonKAM Live","Ebb","forward","1273"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26924","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26925","","Oliver Homeschool"
"52655","-62.7253131","-17.0659435","-62.340459","-14.5279435","-61.8796049","-15.3719435","-63.3560213","-15.4009435","","","","","44.798","6","0.000","43.164","2012-04-05 09:29:58.541","MoonKAM Live","Ebb","forward","1273"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26928","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26929","","Kansai Soka Junior and Senior High School"
"52656","-62.6441965","-22.131964","-62.247885","-19.5846525","-61.771262","-20.4306525","-63.2948195","-20.4606525","","","","","44.891","6","0.000","43.288","2012-04-05 09:31:33.115","MoonKAM Live","Ebb","forward","1273"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=26932","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=26933","","Central Florida Aerospace Academy"
