image_id,center_lng,center_lat,nadir_lng,nadir_lat,corner1_lng,corner1_lat,corner2_lng,corner2_lat,corner3_lng,corner3_lat,corner4_lng,corner4_lat,altitude,lens_size,frame_width,frame_height,taken_utc,mission_name,spacecraft,camera_dir,orbit_num,image_page,image_link,kml_link,schools
"189603","-13.6875","73.912","-13.6885","73.9295","-12.377","74.338","-12.384","73.4735","-14.963","73.467","-15.0265","74.3315","23.643","6","26.211","21.966","2012-11-06 00:47:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452970","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452971","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189603","Mount Vernon Middle School,UCSD"
"189604","-13.679","72.8265","-13.679","72.8435","-12.4565","73.251","-12.4585","72.39","-14.873","72.3835","-14.928","73.2445","23.541","6","26.105","21.872","2012-11-06 00:47:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452974","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452975","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189604","UCSD"
"189605","-13.6715","71.7405","-13.6715","71.7585","-12.5265","72.1635","-12.5245","71.3065","-14.7935","71.3","-14.841","72.157","23.440","6","25.983","21.773","2012-11-06 00:47:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452978","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452979","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189605","UCSD"
"189606","-13.6655","70.6545","-13.6655","70.6725","-12.5885","71.076","-12.584","70.223","-14.7235","70.2165","-14.765","71.07","23.338","6","25.869","21.676","2012-11-06 00:48:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452982","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452983","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189606","UCSD"
"189607","-13.66","69.5685","-13.66","69.5865","-12.6435","69.9885","-12.6365","69.139","-14.661","69.133","-14.6975","69.982","23.236","6","25.748","21.586","2012-11-06 00:48:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452986","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452987","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189607","UCSD"
"189608","-13.655","68.4825","-13.655","68.5","-12.6935","68.901","-12.6845","68.055","-14.605","68.049","-14.6375","68.8945","23.134","6","25.641","21.490","2012-11-06 00:48:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452990","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452991","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189608","UCSD"
"189609","-13.651","67.3965","-13.6515","67.4135","-12.7385","67.813","-12.7285","66.971","-14.555","66.9645","-14.5835","67.807","23.033","6","25.535","21.395","2012-11-06 00:49:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452994","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452995","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189609","UCSD"
"189610","-13.648","66.3105","-13.6485","66.3275","-12.78","66.725","-12.7685","65.8865","-14.5095","65.88","-14.5355","66.719","22.931","6","25.429","21.299","2012-11-06 00:49:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=452998","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=452999","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189610","Latin School of Chicago,UCSD"
"189611","-13.6455","65.2235","-13.6455","65.2405","-12.817","65.637","-12.805","64.802","-14.468","64.796","-14.4915","65.6305","22.830","6","25.308","21.206","2012-11-06 00:49:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453002","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453003","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189611","UCSD"
"189612","-13.6435","64.1375","-13.6435","64.154","-12.852","64.548","-12.839","63.7175","-14.431","63.711","-14.4515","64.542","22.729","6","25.186","21.108","2012-11-06 00:50:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453006","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453007","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189612","UCSD"
"189613","-13.6415","63.0505","-13.6415","63.067","-12.8835","63.46","-12.8695","62.633","-14.3965","62.6265","-14.4155","63.454","22.628","6","25.080","21.019","2012-11-06 00:50:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453010","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453011","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189613","UCSD"
"189614","-13.6395","61.9635","-13.64","61.9805","-12.913","62.3715","-12.899","61.548","-14.3655","61.5415","-14.3825","62.365","22.529","6","24.967","20.923","2012-11-06 00:50:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453014","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453015","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189614","UCSD"
"189615","-13.6385","60.877","-13.639","60.893","-12.9405","61.283","-12.9255","60.463","-14.3365","60.4565","-14.352","61.277","22.429","6","24.868","20.827","2012-11-06 00:51:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453018","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453019","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189615","UCSD"
"189616","-13.638","59.79","-13.638","59.806","-12.9655","60.194","-12.951","59.378","-14.31","59.3715","-14.3245","60.188","22.330","6","24.747","20.735","2012-11-06 00:51:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453022","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453023","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189616","UCSD"
"189617","-13.637","58.7025","-13.637","58.719","-12.9895","59.105","-12.974","58.2925","-14.286","58.2865","-14.299","59.099","22.232","6","24.633","20.647","2012-11-06 00:51:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453026","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453027","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189617","UCSD"
"189618","-13.637","57.615","-13.637","57.631","-13.0115","58.016","-12.996","57.2075","-14.2635","57.201","-14.2755","58.01","22.134","6","24.519","20.557","2012-11-06 00:52:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453030","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453031","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189618","UCSD"
"189619","-13.636","56.528","-13.6365","56.544","-13.032","56.927","-13.017","56.1215","-14.242","56.1155","-14.254","56.921","22.037","6","24.421","20.461","2012-11-06 00:52:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453034","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453035","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189619","UCSD"
"189620","-13.636","55.44","-13.636","55.456","-13.052","55.838","-13.036","55.0355","-14.2235","55.0295","-14.234","55.8315","21.941","6","24.322","20.379","2012-11-06 00:52:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453038","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453039","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189620","UCSD"
"189621","-13.636","54.3525","-13.637","54.368","-13.0705","54.7485","-13.0545","53.9505","-14.2055","53.9435","-14.2155","54.7425","21.846","6","24.209","20.287","2012-11-06 00:53:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453042","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453043","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189621","UCSD"
"189622","-13.637","53.265","-13.637","53.28","-13.088","53.659","-13.072","52.8645","-14.189","52.8575","-14.198","53.6525","21.751","6","24.095","20.195","2012-11-06 00:53:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453046","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453047","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189622","UCSD"
"189623","-13.637","52.177","-13.637","52.192","-13.104","52.5695","-13.088","51.778","-14.1735","51.7715","-14.182","52.5635","21.658","6","24.004","20.114","2012-11-06 00:53:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453050","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453051","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189623","UCSD"
"189624","-13.638","51.089","-13.638","51.104","-13.12","51.4795","-13.104","50.6915","-14.1595","50.6855","-14.1675","51.4735","21.566","6","23.891","20.026","2012-11-06 00:54:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453054","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453055","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189624","UCSD"
"189625","-13.638","50.0005","-13.6385","50.016","-13.1345","50.3905","-13.1185","49.6055","-14.146","49.5985","-14.1535","50.3835","21.474","6","23.800","19.944","2012-11-06 00:54:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453058","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453059","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189625","UCSD"
"189626","-13.639","48.912","-13.639","48.9275","-13.1485","49.3005","-13.1325","48.5185","-14.134","48.5125","-14.141","49.2935","21.384","6","23.694","19.868","2012-11-06 00:54:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453062","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453063","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189626","UCSD"
"189627","-13.64","47.824","-13.64","47.839","-13.1625","48.2105","-13.1465","47.432","-14.122","47.4255","-14.129","48.2035","21.296","6","23.595","19.768","2012-11-06 00:55:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453066","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453067","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189627","UCSD"
"189628","-13.641","46.735","-13.641","46.75","-13.175","47.12","-13.159","46.345","-14.1115","46.3385","-14.1175","47.1135","21.208","6","23.497","19.690","2012-11-06 00:55:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453070","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453071","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189628","UCSD"
"189629","-13.642","45.6465","-13.642","45.6615","-13.187","46.0295","-13.171","45.258","-14.1015","45.2515","-14.1075","46.0235","21.121","6","23.398","19.618","2012-11-06 00:55:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453074","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453075","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189629","UCSD"
"189630","-13.643","44.5575","-13.6435","44.5725","-13.199","44.9395","-13.183","44.1705","-14.092","44.164","-14.098","44.933","21.035","6","23.315","19.531","2012-11-06 00:56:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453078","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453079","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189630","High School -Astronomical Circle - Copernicus,UCSD"
"189631","-13.6445","43.4685","-13.6445","43.4835","-13.2105","43.8485","-13.1945","43.083","-14.0835","43.077","-14.089","43.8425","20.949","6","23.209","19.447","2012-11-06 00:56:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453082","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453083","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189631","UCSD"
"189632","-13.6455","42.3795","-13.6455","42.394","-13.221","42.758","-13.2055","41.996","-14.0755","41.989","-14.081","42.7515","20.863","6","23.110","19.374","2012-11-06 00:56:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453086","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453087","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189632","UCSD"
"189633","-13.647","41.29","-13.6475","41.3045","-13.2315","41.6675","-13.2155","40.908","-14.068","40.9015","-14.073","41.661","20.778","6","23.027","19.297","2012-11-06 00:57:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453090","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453091","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189633","UCSD"
"189634","-13.6485","40.2005","-13.6485","40.2155","-13.2415","40.5765","-13.2255","39.82","-14.061","39.814","-14.0655","40.57","20.693","6","22.928","19.216","2012-11-06 00:57:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453094","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453095","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189634","UCSD"
"189635","-13.65","39.111","-13.6505","39.1255","-13.2515","39.4855","-13.2355","38.732","-14.0545","38.726","-14.0585","39.479","20.609","6","22.837","19.127","2012-11-06 00:57:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453098","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453099","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189635","UCSD"
"189636","-13.6515","38.0215","-13.6515","38.0355","-13.2605","38.394","-13.245","37.644","-14.0485","37.638","-14.0525","38.388","20.524","6","22.739","19.055","2012-11-06 00:58:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453102","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453103","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189636","UCSD"
"189637","-13.6535","36.9315","-13.6535","36.946","-13.2695","37.303","-13.254","36.556","-14.0425","36.5495","-14.0465","37.2965","20.440","6","22.648","18.971","2012-11-06 00:58:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453106","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453107","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189637","UCSD"
"189638","-13.655","35.8415","-13.6555","35.8565","-13.278","36.2115","-13.263","35.468","-14.0375","35.461","-14.0415","36.205","20.357","6","22.549","18.901","2012-11-06 00:58:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453110","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453111","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189638","UCSD"
"189639","-13.6565","34.7515","-13.6565","34.7655","-13.287","35.12","-13.271","34.379","-14.0325","34.373","-14.0365","35.114","20.273","6","22.466","18.821","2012-11-06 00:59:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453114","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453115","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189639","UCSD"
"189640","-13.6585","33.6615","-13.6585","33.6755","-13.295","34.0285","-13.28","33.291","-14.028","33.284","-14.032","34.022","20.190","6","22.368","18.738","2012-11-06 00:59:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453118","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453119","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189640","UCSD"
"189641","-13.6605","32.5715","-13.6605","32.5855","-13.303","32.937","-13.2875","32.202","-14.024","32.1955","-14.027","32.93","20.107","6","22.277","18.659","2012-11-06 00:59:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453122","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453123","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189641","UCSD"
"189642","-13.6625","31.4805","-13.6625","31.4955","-13.31","31.845","-13.295","31.1135","-14.02","31.107","-14.023","31.839","20.025","6","22.186","18.591","2012-11-06 01:00:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453126","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453127","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189642","UCSD"
"189643","-13.6645","30.3905","-13.6645","30.4045","-13.318","30.753","-13.303","30.0245","-14.0165","30.018","-14.02","30.747","19.944","6","22.095","18.510","2012-11-06 01:00:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453130","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453131","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189643","UCSD"
"189644","-13.6665","29.3","-13.6665","29.314","-13.325","29.661","-13.31","28.9355","-14.013","28.929","-14.0165","29.655","19.864","6","22.004","18.436","2012-11-06 01:00:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453134","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453135","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189644","UCSD"
"189645","-13.6685","28.2095","-13.6685","28.2235","-13.332","28.569","-13.317","27.8465","-14.0105","27.84","-14.0135","28.563","19.784","6","21.913","18.369","2012-11-06 01:01:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453138","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453139","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189645","UCSD"
"189646","-13.6705","27.1185","-13.6705","27.1325","-13.3385","27.477","-13.324","26.7575","-14.0075","26.7505","-14.0105","27.471","19.706","6","21.830","18.290","2012-11-06 01:01:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453142","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453143","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189646","UCSD"
"189647","-13.6725","26.028","-13.6725","26.042","-13.3455","26.385","-13.3305","25.668","-14.0055","25.6615","-14.008","26.379","19.630","6","21.746","18.220","2012-11-06 01:01:45","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453146","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453147","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189647","UCSD"
"189648","-13.6745","24.9375","-13.6745","24.951","-13.3515","25.293","-13.3365","24.5785","-14.0035","24.572","-14.0055","25.2865","19.555","6","21.663","18.159","2012-11-06 01:02:05","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453150","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453151","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189648","UCSD"
"189649","-13.6765","23.8465","-13.6765","23.86","-13.3575","24.201","-13.3435","23.4895","-14.0015","23.4825","-14.0035","24.194","19.481","6","21.572","18.081","2012-11-06 01:02:25","MoonKAM Extended Mission","Flow","nadir","6468"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=453154","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=453155","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=189649","UCSD"
