image_id,center_lng,center_lat,nadir_lng,nadir_lat,corner1_lng,corner1_lat,corner2_lng,corner2_lat,corner3_lng,corner3_lat,corner4_lng,corner4_lat,altitude,lens_size,frame_width,frame_height,taken_utc,mission_name,spacecraft,camera_dir,orbit_num,image_page,image_link,kml_link,schools
"217105","-137.1765","85.2005","-138.0765","83.408","-141.6075","83.959","-132.076","84.0595","","","","","31.340","6","0.000","30.276","2012-11-15 00:18:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500642","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500643","","Zespol Szkol nr 1 (Complex Schools no 1) Kolo, Poland"
"217106","-136.6315","84.6635","-137.6","82.873","-140.8025","83.428","-132.0535","83.521","","","","","31.319","6","0.000","30.245","2012-11-15 00:18:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500646","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500647","","UCSD"
"217107","-136.187","84.126","-137.19","82.3375","-140.1185","82.8955","-132.034","82.983","","","","","31.296","6","0.000","30.219","2012-11-15 00:18:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500650","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500651","","Zespół Szkół Ogólnokształcących i Technicznych"
"217108","-135.817","83.588","-136.834","81.802","-139.53","82.3625","-132.017","82.4445","","","","","31.273","6","0.000","30.191","2012-11-15 00:18:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500654","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500655","","Jones Middle School"
"217109","-135.5045","83.05","-136.5215","81.2655","-139.0185","81.8285","-132.002","81.906","","","","","31.250","6","0.000","30.165","2012-11-15 00:19:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500658","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500659","","UCSD"
"217110","-135.237","82.5115","-136.245","80.729","-138.57","81.294","-131.989","81.3675","","","","","31.226","6","0.000","30.139","2012-11-15 00:19:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500662","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500663","","Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach"
"217111","-135.005","81.973","-135.999","80.1925","-138.1735","80.759","-131.9775","80.829","","","","","31.201","6","0.000","30.112","2012-11-15 00:19:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500666","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500667","","UCSD"
"217112","-134.8025","81.4345","-135.7785","79.6555","-137.8205","80.2235","-131.967","80.2905","","","","","31.176","6","0.000","30.087","2012-11-15 00:19:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500670","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500671","","UCSD"
"217113","-134.624","80.8955","-135.5795","79.1185","-137.504","79.688","-131.9575","79.752","","","","","31.150","6","0.000","30.059","2012-11-15 00:19:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500674","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500675","","UCSD"
"217114","-134.465","80.3565","-135.3995","78.5815","-137.2185","79.152","-131.949","79.2135","","","","","31.123","6","0.000","30.029","2012-11-15 00:19:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500678","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500679","","UCSD"
"217115","-134.323","79.8175","-135.2355","78.0445","-136.96","78.6155","-131.9415","78.675","","","","","31.096","6","0.000","29.999","2012-11-15 00:20:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500682","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500683","","UCSD"
"217116","-134.195","79.2785","-135.0855","77.5075","-136.725","78.0785","-131.934","78.1365","","","","","31.068","6","0.000","29.975","2012-11-15 00:20:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500686","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500687","","UCSD"
"217117","-134.079","78.739","-134.948","76.9705","-136.51","77.5415","-131.927","77.5975","","","","","31.039","6","0.000","29.948","2012-11-15 00:20:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500690","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500691","","Jones Middle School"
"217118","-133.9735","78.1995","-134.821","76.433","-136.3125","77.0045","-131.921","77.059","","","","","31.010","6","0.000","29.915","2012-11-15 00:20:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500694","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500695","","Christ The King School"
"217119","-133.8775","77.66","-134.7035","75.8955","-136.131","76.4675","-131.915","76.5205","","","","","30.980","6","0.000","29.887","2012-11-15 00:20:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500698","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500699","","UCSD"
"217120","-133.7895","77.1205","-134.595","75.358","-135.963","75.9305","-131.9095","75.9815","","","","","30.949","6","0.000","29.855","2012-11-15 00:20:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500702","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500703","","UCSD"
"217121","-133.708","76.581","-134.494","74.82","-135.8075","75.393","-131.9045","75.4425","","","","","30.918","6","0.000","29.823","2012-11-15 00:21:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500706","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500707","","UCSD"
"217122","-133.633","76.041","-134.3995","74.282","-135.663","74.8555","-131.8995","74.9035","","","","","30.887","6","0.000","29.792","2012-11-15 00:21:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500710","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500711","","Cahuilla  desert academy,Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach,Poinciana Elementary School"
"217123","-133.5635","75.501","-134.3115","73.7445","-135.528","74.318","-131.8945","74.3645","","","","","30.855","6","0.000","29.760","2012-11-15 00:21:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500714","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500715","","Escola Secundária Maria Lamas"
"217124","-133.499","74.961","-134.229","73.207","-135.4025","73.78","-131.89","73.826","","","","","30.822","6","0.000","29.732","2012-11-15 00:21:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500718","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500719","","UCSD"
"217125","-133.439","74.421","-134.152","72.669","-135.285","73.242","-131.886","73.2875","","","","","30.788","6","0.000","29.700","2012-11-15 00:21:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500722","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500723","","Jones Middle School"
"217126","-133.383","73.881","-134.0795","72.131","-135.1745","72.704","-131.882","72.7485","","","","","30.754","6","0.000","29.666","2012-11-15 00:21:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500726","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500727","","UCSD"
"217127","-133.3305","73.341","-134.0105","71.593","-135.0705","72.166","-131.878","72.2095","","","","","30.720","6","0.000","29.632","2012-11-15 00:22:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500730","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500731","","UCSD"
"217129","-133.2345","72.261","-133.885","70.517","-134.88","71.089","-131.871","71.1315","","","","","30.648","6","0.000","29.558","2012-11-15 00:22:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500734","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500735","","Bunbury Senior High School"
"217130","-133.191","71.7205","-133.827","69.979","-134.793","70.551","-131.8675","70.592","","","","","30.612","6","0.000","29.524","2012-11-15 00:22:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500738","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500739","","Bunbury Senior High School,Gimnazjum nr1 im. Polskich Olimpijczyków w Skokach,Istituto Comprensivo Tito Speri"
"217131","-133.15","71.18","-133.772","69.441","-134.7105","70.0125","-131.864","70.0525","","","","","30.575","6","0.000","29.491","2012-11-15 00:22:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500742","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500743","","Bunbury Senior High School"
"217132","-133.111","70.64","-133.7195","68.9025","-134.632","69.474","-131.8605","69.5135","","","","","30.537","6","0.000","29.455","2012-11-15 00:22:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500746","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500747","","UCSD"
"217133","-133.074","70.0995","-133.67","68.364","-134.558","68.9355","-131.8575","68.9745","","","","","30.499","6","0.000","29.421","2012-11-15 00:23:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500750","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500751","","UCSD"
"217134","-133.039","69.5585","-133.623","67.826","-134.4875","68.3965","-131.8545","68.4355","","","","","30.461","6","0.000","29.386","2012-11-15 00:23:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500754","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500755","","UCSD"
"217135","-133.0055","69.018","-133.578","67.2875","-134.42","67.858","-131.852","67.896","","","","","30.421","6","0.000","29.339","2012-11-15 00:23:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500758","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500759","","UCSD"
"217136","-132.9735","68.4775","-133.535","66.749","-134.356","67.3195","-131.8495","67.3565","","","","","30.382","6","0.000","29.297","2012-11-15 00:23:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500762","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500763","","UCSD"
"217137","-132.9435","67.9365","-133.494","66.211","-134.295","66.7805","-131.8465","66.8175","","","","","30.341","6","0.000","29.263","2012-11-15 00:23:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500766","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500767","","UCSD"
"217138","-132.915","67.3955","-133.4545","65.6725","-134.2365","66.2415","-131.8435","66.278","","","","","30.300","6","0.000","29.226","2012-11-15 00:23:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500770","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500771","","Jones Middle School"
"217139","-132.8875","66.8545","-133.4165","65.134","-134.181","65.7025","-131.841","65.7385","","","","","30.258","6","0.000","29.189","2012-11-15 00:24:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500774","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500775","","UCSD"
"217140","-132.861","66.3135","-133.3805","64.5955","-134.1275","65.1635","-131.8385","65.199","","","","","30.216","6","0.000","29.146","2012-11-15 00:24:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500778","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500779","","UCSD"
"217141","-132.836","65.7725","-133.346","64.057","-134.076","64.6245","-131.836","64.6595","","","","","30.173","6","0.000","29.101","2012-11-15 00:24:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500782","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500783","","UCSD"
"217142","-132.812","65.2315","-133.3125","63.5185","-134.027","64.085","-131.834","64.12","","","","","30.130","6","0.000","29.056","2012-11-15 00:24:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500786","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500787","","UCSD"
"217143","-132.789","64.6905","-133.2805","62.98","-133.98","63.5455","-131.8315","63.5805","","","","","30.086","6","0.000","29.017","2012-11-15 00:24:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500790","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500791","","UCSD"
"217144","-132.767","64.149","-133.25","62.4415","-133.9345","63.0065","-131.829","63.041","","","","","30.041","6","0.000","28.973","2012-11-15 00:24:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500794","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500795","","UCSD"
"217145","-132.7455","63.6075","-133.2205","61.9025","-133.891","62.4675","-131.827","62.501","","","","","29.996","6","0.000","28.925","2012-11-15 00:25:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500798","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500799","","UCSD"
"217146","-132.725","63.0665","-133.192","61.3635","-133.8495","61.928","-131.8245","61.961","","","","","29.950","6","0.000","28.890","2012-11-15 00:25:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500802","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500803","","Bunbury Senior High School"
"217147","-132.705","62.525","-133.1645","60.825","-133.809","61.3885","-131.822","61.4215","","","","","29.904","6","0.000","28.847","2012-11-15 00:25:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500806","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500807","","Bunbury Senior High School"
"217148","-132.6855","61.9835","-133.138","60.2865","-133.77","60.849","-131.82","60.882","","","","","29.857","6","0.000","28.798","2012-11-15 00:25:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500810","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500811","","Bunbury Senior High School,Zespol Szkol nr 10"
"217149","-132.667","61.442","-133.112","59.7475","-133.7325","60.3095","-131.818","60.342","","","","","29.809","6","0.000","28.750","2012-11-15 00:25:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500814","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500815","","UCSD"
"217150","-132.6495","60.9","-133.087","59.2085","-133.696","59.77","-131.8155","59.802","","","","","29.761","6","0.000","28.705","2012-11-15 00:25:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500818","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500819","","Zespol Szkol nr 10"
"217151","-132.6325","60.3585","-133.063","58.6695","-133.661","59.23","-131.813","59.262","","","","","29.712","6","0.000","28.664","2012-11-15 00:26:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500822","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500823","","UCSD"
"217152","-132.616","59.817","-133.04","58.1305","-133.627","58.6905","-131.811","58.722","","","","","29.662","6","0.000","28.612","2012-11-15 00:26:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500826","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500827","","Zespol Szkol nr 10"
"217153","-132.6","59.275","-133.0175","57.5915","-133.594","58.151","-131.809","58.182","","","","","29.612","6","0.000","28.558","2012-11-15 00:26:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500830","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500831","","UCSD"
"217154","-132.5845","58.733","-132.9955","57.0525","-133.5625","57.611","-131.807","57.642","","","","","29.562","6","0.000","28.511","2012-11-15 00:26:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500834","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500835","","Zespol Szkol nr 10"
"217155","-132.5695","58.191","-132.9745","56.5135","-133.532","57.071","-131.805","57.102","","","","","29.511","6","0.000","28.464","2012-11-15 00:26:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500838","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500839","","UCSD"
"217156","-132.555","57.649","-132.954","55.9745","-133.5025","56.531","-131.803","56.562","","","","","29.459","6","0.000","28.417","2012-11-15 00:26:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500842","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500843","","UCSD"
"217157","-132.541","57.107","-132.934","55.4355","-133.4735","55.991","-131.801","56.022","","","","","29.407","6","0.000","28.363","2012-11-15 00:27:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500846","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500847","","UCSD"
"217158","-132.527","56.565","-132.9145","54.8965","-133.4455","55.451","-131.799","55.4815","","","","","29.355","6","0.000","28.311","2012-11-15 00:27:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500850","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500851","","UCSD"
"217159","-132.5135","56.0225","-132.896","54.3575","-133.4185","54.911","-131.797","54.941","","","","","29.302","6","0.000","28.262","2012-11-15 00:27:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500854","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500855","","Jones Middle School"
"217160","-132.5005","55.48","-132.878","53.8185","-133.392","54.371","-131.795","54.401","","","","","29.248","6","0.000","28.207","2012-11-15 00:27:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500858","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500859","","UCSD"
"217161","-132.488","54.938","-132.8605","53.279","-133.3665","53.831","-131.793","53.8605","","","","","29.194","6","0.000","28.156","2012-11-15 00:27:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500862","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500863","","UCSD"
"217162","-132.476","54.3955","-132.8435","52.7395","-133.342","53.291","-131.791","53.32","","","","","29.140","6","0.000","28.110","2012-11-15 00:27:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500866","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500867","","UCSD"
"217163","-132.464","53.853","-132.8265","52.2005","-133.318","52.7505","-131.7895","52.7795","","","","","29.085","6","0.000","28.052","2012-11-15 00:28:05","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500870","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500871","","UCSD"
"217164","-132.4525","53.3105","-132.81","51.661","-133.2945","52.21","-131.788","52.239","","","","","29.030","6","0.000","27.990","2012-11-15 00:28:15","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500874","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500875","","UCSD"
"217165","-132.441","52.7675","-132.794","51.1215","-133.2715","51.67","-131.786","51.6985","","","","","28.974","6","0.000","27.934","2012-11-15 00:28:25","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500878","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500879","","UCSD"
"217166","-132.43","52.225","-132.7785","50.582","-133.2495","51.1295","-131.784","51.158","","","","","28.918","6","0.000","27.886","2012-11-15 00:28:35","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500882","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500883","","UCSD"
"217167","-132.4195","51.6825","-132.7635","50.0425","-133.228","50.589","-131.782","50.6175","","","","","28.861","6","0.000","27.836","2012-11-15 00:28:45","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500886","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500887","","UCSD"
"217168","-132.409","51.1395","-132.7485","49.503","-133.2065","50.0485","-131.78","50.0765","","","","","28.804","6","0.000","27.775","2012-11-15 00:28:55","MoonKAM Extended Mission","Flow","forward","6585"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=500890","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=500891","","Gimnazjum nr 3 im. Noblistow Polskich"
