image_id,center_lng,center_lat,nadir_lng,nadir_lat,corner1_lng,corner1_lat,corner2_lng,corner2_lat,corner3_lng,corner3_lat,corner4_lng,corner4_lat,altitude,lens_size,frame_width,frame_height,taken_utc,mission_name,spacecraft,camera_dir,orbit_num,image_page,image_link,kml_link,schools
"50","-150.649956","82.6578068","-151.306428","86.243786","-141.5850132","85.132648","-164.0734652","84.6866348","","","","","64.136","6","0.000","61.552","2012-03-15 00:08:26.276","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=321","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=322","","Emily Dickinson"
"51","-146.8169","77.9223","-145.5085","81.4222","-141.3842","80.3021","-152.9621","80.0659","","","","","62.825","6","0.000","60.165","2012-03-15 00:09:59","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=327","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=328","","Emily Dickinson"
"52","-142.46","43.729","-141.898","46.609","-141.151","45.658","-143.52","45.603","","","","","52.614","6","0.000","50.248","2012-03-15 00:21:00","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=331","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=332","","Emily Dickinson"
"53","-142.2503","36.4733","-141.7589","39.2331","-141.1222","38.3189","-143.1483","38.2719","","","","","50.488","6","0.000","48.227","2012-03-15 00:23:19","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=335","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=336","","Emily Dickinson"
"2369","-141.4645","15.5215","-141.4635","15.4735","-142.1495","14.7135","-142.1985","16.345","-140.7475","16.359","-140.763","14.7275","44.438","6","49.473","41.434","2012-03-15 00:29:15","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379588","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379589","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2369","UCSD"
"2370","-141.4505","14.0225","-141.4495","13.9755","-142.1256","13.2211","-142.1733","14.8396","-140.7444","14.8536","-140.7584","13.2341","44.103","6","49.093","41.113","2012-03-15 00:29:43","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379593","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379594","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2370","UCSD"
"2371","-141.4365","12.5234","-141.4355","12.4764","-142.1032","11.7276","-142.1491","13.3342","-140.7399","13.3472","-140.7538","11.7406","43.775","6","48.717","40.813","2012-03-15 00:30:11","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379597","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379598","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2371","UCSD"
"2372","-141.4225","11.0226","-141.4215","10.9766","-142.0808","10.2334","-142.1258","11.8278","-140.7352","11.8408","-140.7482","10.2464","43.453","6","48.346","40.511","2012-03-15 00:30:39","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379601","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379602","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2372","UCSD"
"2373","-141.409","9.5754","-141.4086","9.5304","-142.0602","8.7916","-142.1038","10.3752","-140.7304","10.3882","-140.7428","8.8046","43.151","6","48.019","40.214","2012-03-15 00:31:06","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379605","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379606","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2373","UCSD"
"2374","-141.3958","8.1282","-141.3955","8.0832","-142.0409","7.3498","-142.0829","8.9226","-140.7251","8.9353","-140.7364","7.3625","42.855","6","47.691","39.945","2012-03-15 00:31:33","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379609","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379610","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2374","UCSD"
"2375","-141.383","6.68","-141.383","6.636","-142.021","5.907","-142.063","7.469","-140.719","7.482","-140.73","5.92","42.566","6","47.363","39.666","2012-03-15 00:32:00","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379613","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379614","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2375","UCSD"
"2376","-141.3705","5.2318","-141.3695","5.1878","-142.0031","4.4642","-142.0431","6.0154","-140.7126","6.0277","-140.7229","4.4762","42.285","6","47.040","39.405","2012-03-15 00:32:27","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379617","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379618","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2376","UCSD"
"2377","-141.358","3.7832","-141.357","3.7392","-141.9852","3.02","-142.0242","4.5614","-140.7058","4.5738","-140.7158","3.032","42.011","6","46.744","39.138","2012-03-15 00:32:54","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379621","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379622","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2377","UCSD"
"2378","-141.3446","2.3333","-141.3445","2.2903","-141.9684","1.5755","-142.0063","3.1071","-140.6987","3.1191","-140.7077","1.5875","41.746","6","46.440","38.896","2012-03-15 00:33:21","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379625","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379626","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2378","UCSD"
"2379","-141.3332","0.9371","-141.3325","0.8951","-141.9518","0.1838","-141.9898","1.7064","-140.6909","1.7187","-140.6999","0.1958","41.497","6","46.172","38.658","2012-03-15 00:33:47","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379629","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379630","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2379","UCSD"
"2380","-141.3208","-0.4591","-141.3205","-0.5011","-141.9365","-1.2078","-141.9732","0.3053","-140.6831","0.3173","-140.6911","-1.1965","41.257","6","45.889","38.431","2012-03-15 00:34:13","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379633","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379634","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2380","UCSD"
"2381","-141.3085","-1.8562","-141.3084","-1.8973","-141.9216","-2.6005","-141.9576","-1.0961","-140.6743","-1.0841","-140.6823","-2.5894","41.024","6","45.628","38.217","2012-03-15 00:34:39","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379637","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379638","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2381","UCSD"
"2382","-141.2965","-3.2535","-141.2965","-3.2945","-141.907","-3.994","-141.942","-2.4975","-140.6655","-2.4855","-140.6725","-3.982","40.799","6","45.375","38.000","2012-03-15 00:35:05","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379641","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379642","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2382","UCSD"
"2383","-141.2845","-4.6508","-141.2845","-4.6917","-141.8934","-5.3876","-141.9275","-3.8989","-140.6557","-3.8869","-140.6626","-5.3756","40.582","6","45.138","37.810","2012-03-15 00:35:31","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379645","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379646","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2383","UCSD"
"2384","-141.2725","-6.0486","-141.2722","-6.0889","-141.8795","-6.7812","-141.9135","-5.301","-140.6462","-5.2893","-140.6522","-6.7699","40.372","6","44.886","37.603","2012-03-15 00:35:57","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379649","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379650","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2384","UCSD"
"2385","-141.2605","-7.4464","-141.2595","-7.4864","-141.8662","-8.1758","-141.8995","-6.7027","-140.6355","-6.6907","-140.6405","-8.1641","40.170","6","44.669","37.422","2012-03-15 00:36:23","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379653","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379654","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2385","UCSD"
"2386","-141.248","-8.7914","-141.248","-8.8306","-141.8538","-9.5176","-141.8862","-8.0512","-140.6248","-8.0392","-140.629","-9.5056","39.984","6","44.461","37.245","2012-03-15 00:36:48","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379657","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379658","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2386","UCSD"
"54","-141.62","-6.6668","-141.292","-4.4492","-140.8916","-5.1896","-142.1754","-5.216","","","","","40.574","6","0.000","38.768","2012-03-15 00:36:56","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=339","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=340","","Emily Dickinson"
"2387","-141.2365","-10.1364","-141.2358","-10.1754","-141.8415","-10.8591","-141.8735","-9.399","-140.6135","-9.3877","-140.6175","-10.8471","39.806","6","44.260","37.067","2012-03-15 00:37:13","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379661","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379662","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2387","UCSD"
"2388","-141.224","-11.4814","-141.224","-11.5204","-141.8298","-12.2006","-141.862","-10.7472","-140.601","-10.736","-140.605","-12.1896","39.636","6","44.070","36.928","2012-03-15 00:37:38","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379665","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379666","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2388","UCSD"
"2389","-141.2125","-12.8274","-141.2115","-12.8654","-141.8185","-13.5431","-141.8498","-12.096","-140.5885","-12.084","-140.5915","-13.5321","39.474","6","43.891","36.779","2012-03-15 00:38:03","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379669","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379670","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2389","UCSD"
"2390","-141.2","-14.1724","-141.199","-14.2104","-141.807","-14.8866","-141.838","-13.4442","-140.576","-13.433","-140.5782","-14.8746","39.321","6","43.721","36.609","2012-03-15 00:38:28","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379673","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379674","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2390","UCSD"
"2391","-141.1872","-15.5184","-141.1865","-15.5554","-141.7958","-16.2294","-141.8268","-14.793","-140.5622","-14.781","-140.5632","-16.2181","39.176","6","43.562","36.476","2012-03-15 00:38:53","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379677","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379678","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2391","UCSD"
"2392","-141.174","-16.8644","-141.174","-16.9014","-141.7858","-17.5734","-141.816","-16.142","-140.5472","-16.13","-140.5482","-17.5614","39.040","6","43.399","36.362","2012-03-15 00:39:18","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379681","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379682","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2392","UCSD"
"2393","-141.1612","-18.2104","-141.1605","-18.2474","-141.7748","-18.9171","-141.8058","-17.4907","-140.5322","-17.478","-140.5322","-18.9054","38.914","6","43.263","36.234","2012-03-15 00:39:43","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379685","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379686","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2393","UCSD"
"2394","-141.148","-19.5572","-141.1472","-19.5932","-141.7648","-20.2614","-141.795","-18.839","-140.5162","-18.827","-140.5154","-20.2494","38.796","6","43.126","36.116","2012-03-15 00:40:08","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379689","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379690","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2394","UCSD"
"2395","-141.1342","-20.9034","-141.1335","-20.9394","-141.7551","-21.6054","-141.7848","-20.1877","-140.4989","-20.175","-140.4979","-21.5934","38.688","6","42.994","36.016","2012-03-15 00:40:33","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379693","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379694","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2395","UCSD"
"2396","-141.1202","-22.2502","-141.12","-22.2854","-141.7458","-22.9504","-141.7758","-21.5362","-140.4814","-21.5232","-140.4794","-22.9384","38.589","6","42.893","35.931","2012-03-15 00:40:58","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379697","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379698","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2396","UCSD"
"2397","-141.1062","-23.5967","-141.1055","-23.6317","-141.7368","-24.2954","-141.7658","-22.8847","-140.4626","-22.872","-140.4596","-24.2834","38.498","6","42.782","35.848","2012-03-15 00:41:23","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379701","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379702","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2397","UCSD"
"2398","-141.0912","-24.9432","-141.0912","-24.9782","-141.7276","-25.6414","-141.7568","-24.2332","-140.4426","-24.2202","-140.4388","-25.6284","38.417","6","42.695","35.781","2012-03-15 00:41:48","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379705","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379706","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2398","UCSD"
"2399","-141.0768","-26.2368","-141.0768","-26.2708","-141.7184","-26.9328","-141.7482","-25.5278","-140.4232","-25.5148","-140.4182","-26.9206","38.347","6","42.611","35.699","2012-03-15 00:42:12","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379709","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379710","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2399","UCSD"
"2400","-141.0624","-27.5294","-141.0614","-27.5638","-141.7102","-28.2254","-141.7396","-26.822","-140.4016","-26.8084","-140.3966","-28.2124","38.286","6","42.559","35.648","2012-03-15 00:42:36","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379713","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379714","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2400","UCSD"
"2401","-141.047","-28.823","-141.046","-28.857","-141.702","-29.517","-141.732","-28.116","-140.38","-28.103","-140.374","-29.504","38.234","6","42.477","35.597","2012-03-15 00:43:00","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379717","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379718","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2401","UCSD"
"2402","-141.0312","-30.1156","-141.0302","-30.1496","-141.6938","-30.8102","-141.7238","-29.41","-140.357","-29.3966","-140.3496","-30.7966","38.190","6","42.450","35.553","2012-03-15 00:43:24","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379721","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379722","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2402","UCSD"
"2403","-141.0144","-31.4092","-141.0144","-31.4424","-141.6866","-32.1024","-141.7156","-30.7042","-140.333","-30.6902","-140.3242","-32.0892","38.154","6","42.404","35.518","2012-03-15 00:43:48","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379725","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379726","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2403","UCSD"
"55","-141.4184","-29.8572","-141.0676","-27.7531","-140.6368","-28.4561","-142.0102","-28.4802","","","","","38.271","6","0.000","36.609","2012-03-15 00:44:09","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=343","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=344","","Emily Dickinson"
"2404","-140.9976","-32.7028","-140.9974","-32.7356","-141.6784","-33.3956","-141.7084","-31.9978","-140.3068","-31.9838","-140.2976","-33.3818","38.128","6","42.383","35.497","2012-03-15 00:44:12","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379729","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379730","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2404","UCSD"
"2405","-140.9802","-33.9954","-140.9798","-34.0284","-141.6712","-34.6884","-141.7012","-33.2914","-140.2798","-33.2774","-140.2688","-34.6744","38.110","6","42.356","35.495","2012-03-15 00:44:36","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379733","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379734","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2405","UCSD"
"56","-141.396","-32.3858","-141.0368","-30.2854","-140.5966","-30.9864","-142.0018","-31.0114","","","","","38.183","6","0.000","36.524","2012-03-15 00:44:56","MoonKAM Live","Ebb","forward","1001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=347","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=348","","Emily Dickinson"
"2406","-140.962","-35.289","-140.961","-35.321","-141.664","-35.982","-141.694","-34.585","-140.252","-34.571","-140.239","-35.967","38.100","6","42.341","35.480","2012-03-15 00:45:00","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379737","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379738","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2406","UCSD"
"2407","-140.9428","-36.5822","-140.9428","-36.6146","-141.6568","-37.2746","-141.6868","-35.8786","-140.2218","-35.8636","-140.2078","-37.2606","38.099","6","42.341","35.477","2012-03-15 00:45:24","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379741","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379742","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2407","UCSD"
"2408","-140.9236","-37.8752","-140.9226","-37.9072","-141.6496","-38.5682","-141.6796","-37.1722","-140.1898","-37.1572","-140.1748","-38.5534","38.107","6","42.328","35.479","2012-03-15 00:45:48","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379745","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379746","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2408","UCSD"
"2409","-140.9024","-39.1688","-140.9022","-39.2006","-141.6424","-39.8618","-141.6726","-38.4648","-140.1562","-38.4496","-140.1398","-39.8468","38.123","6","42.359","35.487","2012-03-15 00:46:12","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379749","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379750","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2409","UCSD"
"2410","-140.881","-40.4614","-140.8806","-40.4934","-141.6352","-41.1554","-141.6662","-39.7578","-140.121","-39.7418","-140.1024","-41.1404","38.147","6","42.389","35.507","2012-03-15 00:46:36","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379753","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379754","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2410","UCSD"
"2411","-140.858","-41.8088","-140.857","-41.8399","-141.6287","-42.5039","-141.6597","-41.1039","-140.0823","-41.0878","-140.0613","-42.4869","38.182","6","42.433","35.540","2012-03-15 00:47:01","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379757","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379758","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2411","UCSD"
"2412","-140.833","-43.1554","-140.8324","-43.1864","-141.6218","-43.8514","-141.6532","-42.4504","-140.0402","-42.4338","-140.0172","-43.8344","38.226","6","42.472","35.589","2012-03-15 00:47:26","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379761","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379762","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2412","UCSD"
"2413","-140.8069","-44.5019","-140.8069","-44.5328","-141.6148","-45.1989","-141.6468","-43.7959","-139.9961","-43.7788","-139.9701","-45.1819","38.280","6","42.540","35.637","2012-03-15 00:47:51","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379765","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379766","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2413","UCSD"
"2414","-140.7794","-45.8484","-140.7794","-45.8794","-141.6088","-46.547","-141.6408","-45.1418","-139.949","-45.1238","-139.9204","-46.5294","38.344","6","42.611","35.700","2012-03-15 00:48:16","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379769","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379770","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2414","UCSD"
"2415","-140.7508","-47.1949","-140.7498","-47.2258","-141.6018","-47.8949","-141.6348","-46.4868","-139.8989","-46.4688","-139.8677","-47.8769","38.417","6","42.694","35.751","2012-03-15 00:48:41","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379773","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379774","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2415","UCSD"
"2416","-140.7202","-48.5414","-140.7192","-48.5714","-141.5962","-49.243","-141.6298","-47.8318","-139.8448","-47.8128","-139.8102","-49.2244","38.500","6","42.794","35.849","2012-03-15 00:49:06","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379777","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379778","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2416","UCSD"
"2417","-140.6876","-49.8869","-140.6867","-49.9178","-141.5898","-50.5909","-141.6238","-49.1768","-139.7876","-49.1568","-139.7494","-50.5709","38.592","6","42.876","35.918","2012-03-15 00:49:31","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379781","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379782","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2417","UCSD"
"2418","-140.6526","-51.2334","-140.652","-51.2628","-141.5842","-51.939","-141.6188","-50.5208","-139.7254","-50.5002","-139.6832","-51.9184","38.694","6","43.001","36.025","2012-03-15 00:49:56","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379785","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379786","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2418","UCSD"
"2419","-140.6155","-52.5788","-140.6154","-52.6088","-141.5788","-53.2869","-141.6138","-51.8648","-139.6592","-51.8437","-139.612","-53.2659","38.805","6","43.121","36.132","2012-03-15 00:50:21","MoonKAM Live","Flow","nadir","5001"," http://images.moonkam.ucsd.edu/main.php?g2_itemId=379789","http://images.moonkam.ucsd.edu/main.php?g2_view=core.DownloadItem&g2_itemId=379790","https://moonkam.ucsd.edu/files/kml/kml_generator.php?ccfcommand_id=2419","UCSD"
